,User_ID,Game_id,Game_name,Rating
15507,92914917,8930,Sid Meiers Civilization V,1.0009216469831572
25449,105877396,42910,Magicka,2.24939137209076
33614,34901647,4000,Garrys Mod,1.2664478645679358
54014,24632218,8870,BioShock Infinite,4.091377300696648
47781,61676491,730,CounterStrike Global Offensive,1.3171604936741628
8577,116564064,72850,The Elder Scrolls V Skyrim,1.0320725412720957
50420,86055705,219640,Chivalry Medieval Warfare,1.2027040661890824
5632,8585433,200710,Torchlight II,5.0
28471,11794760,8190,Just Cause 2,2.1748373101952283
54400,36404933,7670,BioShock,1.053984575835473
56011,59825286,33930,Arma 2 Operation Arrowhead,1.0765480608309694
28195,67579257,1250,Killing Floor,1.0015175435375925
20228,131348564,620,Portal 2,1.3574382204867756
33353,159800136,4000,Garrys Mod,3.65597593176914
35124,122026623,220240,Far Cry 3,1.5689519306540585
8339,65958466,72850,The Elder Scrolls V Skyrim,1.500684870636332
36301,298950,212680,FTL Faster Than Light,1.4190344589342785
6999,55906572,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0352764035276405
9871,14465359,440,Team Fortress 2,2.5408770375181438
48145,31669242,730,CounterStrike Global Offensive,1.0502596882749229
1562,43913966,230410,Warframe,1.641870978703286
29286,10450544,219150,Hotline Miami,2.2373600926283297
13290,90272527,211820,Starbound,2.0364946626074225
56596,47384202,57300,Amnesia The Dark Descent,3.647396830924603
5980,81439192,203160,Tomb Raider,3.6081713406400153
20278,60608576,620,Portal 2,1.1866821686720548
22262,86481908,218620,PAYDAY 2,1.2977087560799028
14542,12610800,63380,Sniper Elite V2,1.0247047350742229
26904,88525821,550,Left 4 Dead 2,1.1192855250664482
32572,36404933,12210,Grand Theft Auto IV The Complete Edition,3.28606790004908
39258,70408902,570,Dota 2,1.182024246891514
319,33282871,200510,XCOM Enemy Unknown,2.174672886267069
31358,20772968,220,HalfLife 2,1.0055395159965237
6950,1936551,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.2577512829179849
48350,78341587,730,CounterStrike Global Offensive,1.0111261337738455
25434,116564064,42910,Magicka,2.7234394780407065
32474,10253354,12120,Grand Theft Auto San Andreas,1.051020823994453
5719,11403772,200710,Torchlight II,1.4108591244794604
9644,136135322,105600,Terraria,1.0035924385178872
5784,19696244,200710,Torchlight II,1.0565881687198004
14554,82287546,63380,Sniper Elite V2,1.011268826525085
20639,71390526,400,Portal,1.4885228666549786
50394,298950,219640,Chivalry Medieval Warfare,1.398345272929069
54402,33013552,7670,BioShock,1.041131105398455
33979,78341587,4000,Garrys Mod,1.000538961052006
51350,45974860,10180,Call of Duty Modern Warfare 2,3.230043064213264
38732,82352462,570,Dota 2,1.752651513530922
24466,47457723,17410,Mirrors Edge,1.001499812523432
53353,111754806,49520,Borderlands 2,2.200799368269668
12686,154230723,40800,Super Meat Boy,1.15354070152217
20241,12610800,620,Portal 2,1.3006657818823957
16821,12144171,55230,Saints Row The Third,1.0079126380169976
53376,138941587,49520,Borderlands 2,1.9154619528055083
38569,11794760,570,Dota 2,2.187524384104628
42656,154230723,570,Dota 2,1.00055455693205
50771,111754806,204360,Castle Crashers,1.4662943757479052
6941,80189887,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.3606305503487692
32606,17530772,12210,Grand Theft Auto IV The Complete Edition,1.992083306659839
32118,61189155,271590,Grand Theft Auto V,2.278877190536968
37843,84455820,65800,Dungeon Defenders,1.295057911010955
46453,43684632,240,CounterStrike Source,1.8215830258494623
56630,36404933,57300,Amnesia The Dark Descent,1.5773985721748218
35800,22301321,22490,Fallout New Vegas,1.0015101564764808
46693,106147454,240,CounterStrike Source,1.0710982508547966
52375,81170946,42700,Call of Duty Black Ops,1.5096929188173434
54106,49462664,8870,BioShock Infinite,1.7659320701526129
51864,81585721,10180,Call of Duty Modern Warfare 2,1.0013031811441544
16948,2259650,206420,Saints Row IV,1.0173234490831071
54075,34177747,8870,BioShock Infinite,2.2604700333414667
23790,30440303,4920,Natural Selection 2,1.0224098603385472
55096,47457723,107100,Bastion,2.692284092652248
9245,138941587,105600,Terraria,4.368719075314338
44919,117531196,221100,DayZ,1.0717879047422143
3590,148362155,304930,Unturned,1.0529310901816609
50798,134322141,204360,Castle Crashers,1.18149182289589
32610,71510748,12210,Grand Theft Auto IV The Complete Edition,1.882828670806394
6117,67579257,203160,Tomb Raider,1.0846653895675695
9958,9128105,440,Team Fortress 2,1.929706523685562
50502,103731895,219640,Chivalry Medieval Warfare,1.0053475935828882
5683,73835640,200710,Torchlight II,1.926827144909241
9247,101596530,105600,Terraria,4.265353000487449
6126,12610800,203160,Tomb Raider,1.0518795339635116
46805,81585721,240,CounterStrike Source,1.0216496401267765
16752,55426012,55230,Saints Row The Third,1.2863890514927037
9535,105877396,105600,Terraria,1.0497332380691673
50349,32126281,219640,Chivalry Medieval Warfare,2.338310967611745
28048,80189887,1250,Killing Floor,1.8792451444725928
1667,62990992,230410,Warframe,1.1281053090350386
16860,48984158,206420,Saints Row IV,2.7167381974248928
47392,24721232,730,CounterStrike Global Offensive,2.9792893798586992
11062,36404933,440,Team Fortress 2,1.027055396540514
14504,17567828,63380,Sniper Elite V2,1.1566800303391491
50776,298950,204360,Castle Crashers,1.3869166334264054
5739,55906572,200710,Torchlight II,1.2472467679449784
22008,159800136,24240,PAYDAY The Heist,1.1321003963011838
35385,24469287,22380,Fallout New Vegas,2.1549730666289126
31114,150033540,220,HalfLife 2,2.2997206769476315
16672,119619506,55230,Saints Row The Third,2.846632082517511
35324,34177747,22490,Fallout New Vegas,2.9739632843206656
16701,132300630,55230,Saints Row The Third,2.0238792111584365
11868,13190476,440,Team Fortress 2,1.0017550193380154
8284,47384303,72850,The Elder Scrolls V Skyrim,1.7596238078243125
24415,51557405,17410,Mirrors Edge,1.239220097487813
7354,105384518,221910,The Stanley Parable,2.9953841081437527
11175,172518437,440,Team Fortress 2,1.0191324745945285
9685,48028873,105600,Terraria,1.0002804505906189
36287,45974860,212680,FTL Faster Than Light,1.6777787373693762
6141,30440303,203160,Tomb Raider,1.018339980529476
32179,10253354,271590,Grand Theft Auto V,1.4968832628383004
54094,19696244,8870,BioShock Infinite,1.9433195088232915
33648,65958466,4000,Garrys Mod,1.1915564109216077
57098,298950,630,Alien Swarm,1.229634551495021
20245,24469287,620,Portal 2,1.2863629882309056
5765,69009454,200710,Torchlight II,1.118051625821615
10745,78309377,440,Team Fortress 2,1.0641180883877892
9059,81160212,113200,The Binding of Isaac,1.2244004323848965
32408,119239620,12120,Grand Theft Auto San Andreas,1.2024532377032426
55112,31669242,107100,Bastion,1.8749808252799527
32704,92593907,12210,Grand Theft Auto IV The Complete Edition,1.0652113607750242
22027,24721232,24240,PAYDAY The Heist,1.0694848084544222
31212,57103808,220,HalfLife 2,1.2858014693800897
35135,58345543,220240,Far Cry 3,1.3800630417651705
36321,53091150,212680,FTL Faster Than Light,1.1623628983504632
16875,73835640,206420,Saints Row IV,2.1798673429574715
29574,116876958,203140,Hitman Absolution,1.4013198366981725
14496,55906572,63380,Sniper Elite V2,1.1768338931628572
33657,2753525,4000,Garrys Mod,1.180511731452606
20199,2753525,620,Portal 2,1.4730890305031197
433,85497862,200510,XCOM Enemy Unknown,1.0031184625979366
28912,33013552,222880,Insurgency,1.0529972810841142
32677,24632218,12210,Grand Theft Auto IV The Complete Edition,1.1432259991891254
6961,54637394,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.16925298835387
33865,47384202,4000,Garrys Mod,1.0167641019762468
28184,69954842,1250,Killing Floor,1.0071471405318766
9525,47384303,105600,Terraria,1.0596157826908592
43343,105503045,219740,Dont Starve,1.020324408833302
20628,122026623,400,Portal,1.5495006132819298
20087,27279261,620,Portal 2,2.2005133211218477
10839,57603447,440,Team Fortress 2,1.048279154020792
33784,156565178,4000,Garrys Mod,1.049214383824728
9128,36546868,113200,The Binding of Isaac,1.0098202671259218
20030,50818751,620,Portal 2,2.842735080233845
379,105503045,200510,XCOM Enemy Unknown,1.2014526838268722
37802,33622085,65800,Dungeon Defenders,4.318693988784656
24403,73495968,17410,Mirrors Edge,1.3869516310461187
20571,46637811,400,Portal,1.93989837042229
9677,36557643,105600,Terraria,1.000681094291496
26971,71510748,550,Left 4 Dead 2,1.0703997714061164
47715,2753525,730,CounterStrike Global Offensive,1.4411986680364683
25544,54637394,42910,Magicka,1.089979550102251
8589,70408902,72850,The Elder Scrolls V Skyrim,1.026847493204193
27013,42657809,550,Left 4 Dead 2,1.045516375120171
21983,30246419,24240,PAYDAY The Heist,1.2713342140026391
33454,118852041,4000,Garrys Mod,1.918027643875453
50705,60611062,204360,Castle Crashers,3.803350618268847
22060,156675178,24240,PAYDAY The Heist,1.0092470277410803
35158,71510748,220240,Far Cry 3,1.1767533490937758
21938,116876958,24240,PAYDAY The Heist,1.7926023778071325
9033,48798067,113200,The Binding of Isaac,1.4954837764057087
16708,21061921,55230,Saints Row The Third,1.8745079832865723
50327,34177747,219640,Chivalry Medieval Warfare,4.527797396831803
48620,12610800,730,CounterStrike Global Offensive,1.0000260245944763
7141,13190476,207610,The Walking Dead,2.6294223931922827
26559,134322141,550,Left 4 Dead 2,2.034351588102401
28485,40212239,8190,Just Cause 2,1.768300795372379
9056,127272741,113200,The Binding of Isaac,1.239423975376047
12624,26762388,40800,Super Meat Boy,2.741892786234282
7179,82287546,207610,The Walking Dead,1.3809523809523805
24380,48798067,17410,Mirrors Edge,2.1166104236970367
28832,33282871,222880,Insurgency,2.2914418885676064
35177,38049880,220240,Far Cry 3,1.0643814026792775
36247,26762388,212680,FTL Faster Than Light,3.226098972277399
23742,90272527,4920,Natural Selection 2,1.303173396294368
9154,57603447,113200,The Binding of Isaac,1.000952712482364
22259,150033540,218620,PAYDAY 2,1.336253046324527
7199,561758,207610,The Walking Dead,1.086029026053505
57062,11373749,630,Alien Swarm,1.4409302325581383
28543,30246419,8190,Just Cause 2,1.1370932754880698
8222,9823354,72850,The Elder Scrolls V Skyrim,2.1794332854182503
32622,43684632,12210,Grand Theft Auto IV The Complete Edition,1.64690694151036
29326,44314169,219150,Hotline Miami,1.1458896179081457
35383,59925638,22380,Fallout New Vegas,2.174928705782416
33520,106147454,4000,Garrys Mod,1.533354248239831
27338,561758,500,Left 4 Dead,1.159632328317881
20302,69009454,620,Portal 2,1.115694683616499
23768,55906572,4920,Natural Selection 2,1.0902797230781545
24892,12610800,286690,Metro 2033 Redux,1.0532043530834372
24358,55906572,17410,Mirrors Edge,3.2737157855268086
24871,64973908,286690,Metro 2033 Redux,1.1163020776080028
35445,36557643,22380,Fallout New Vegas,1.671183652556144
14513,11403772,63380,Sniper Elite V2,1.1083541012027314
8667,159800136,72850,The Elder Scrolls V Skyrim,1.0060883659452124
53411,49228258,49520,Borderlands 2,1.6188310341937266
50431,155919035,219640,Chivalry Medieval Warfare,1.150035314297245
26595,85497862,550,Left 4 Dead 2,1.8252834355755143
29575,156565178,203140,Hitman Absolution,1.387226665175327
9093,81943620,113200,The Binding of Isaac,1.0610468844469687
20114,9823354,620,Portal 2,1.9759682355134836
24934,102825821,286690,Metro 2033 Redux,1.005276464768607
9809,298950,440,Team Fortress 2,3.467789809947757
8655,62990992,72850,The Elder Scrolls V Skyrim,1.008057633521561
27085,124437057,550,Left 4 Dead 2,1.019644786541532
23808,62878249,4920,Natural Selection 2,1.0033614790507794
56038,113752996,33930,Arma 2 Operation Arrowhead,1.028606771239387
9136,105503045,113200,The Binding of Isaac,1.0065224162254252
20337,53898495,620,Portal 2,1.0516831009860574
25562,70408902,42910,Magicka,1.044405492258254
53589,82352462,49520,Borderlands 2,1.0234516651299832
365,58905429,200510,XCOM Enemy Unknown,1.336326191187743
24460,67579257,17410,Mirrors Edge,1.0194975628046468
6954,124437057,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.2303413944627102
22154,119619506,218620,PAYDAY 2,2.1067309751297554
22768,43684632,201790,Orcs Must Die 2,1.550253976184528
3771,43360645,304930,Unturned,1.0102134638801292
54061,10599862,8870,BioShock Infinite,2.5378276544414637
32531,71510748,12120,Grand Theft Auto San Andreas,1.0068462447532456
10597,9823354,440,Team Fortress 2,1.0975786145596325
37805,55426012,65800,Dungeon Defenders,3.691892458466538
22736,62878249,201790,Orcs Must Die 2,3.617703389124823
12663,53091150,40800,Super Meat Boy,1.397088021178028
35329,11403772,22380,Fallout New Vegas,2.874185088553149
35882,17530772,377160,Fallout 4,2.247556397963355
22406,172518437,218620,PAYDAY 2,1.0135414860965248
32513,33282871,12120,Grand Theft Auto San Andreas,1.0146705244712466
28469,32126281,8190,Just Cause 2,2.2592913955169927
14401,148362155,63380,Sniper Elite V2,3.467873008993391
12681,60608576,40800,Super Meat Boy,1.1958967571144936
20074,33282871,620,Portal 2,2.335556262408001
51771,132300630,10180,Call of Duty Modern Warfare 2,1.0198320475937552
20651,8585433,400,Portal,1.4473453653408015
54299,11403772,7670,BioShock,3.479618068307014
36252,31669242,212680,FTL Faster Than Light,2.9100094999568187
50829,116564064,204360,Castle Crashers,1.0474670921420008
22751,13190476,201790,Orcs Must Die 2,2.1964360063285864
9122,47384202,113200,The Binding of Isaac,1.0137776882065177
11037,72842694,440,Team Fortress 2,1.027739439510849
15428,111754806,8930,Sid Meiers Civilization V,1.0146020939418734
29594,88525821,203140,Hitman Absolution,1.1865667468262413
51893,48028873,10180,Call of Duty Modern Warfare 2,1.000205349756051
44825,65958466,221100,DayZ,1.64963525207478
57123,166669789,630,Alien Swarm,1.1525581395348905
53545,171067153,49520,Borderlands 2,1.069596213147224
22202,86055705,218620,PAYDAY 2,1.6223781215266797
1841,82263745,230410,Warframe,1.0104895363181718
55990,86055705,33930,Arma 2 Operation Arrowhead,1.1524308479121843
22088,19696244,218620,PAYDAY 2,3.74211014693736
12704,24721232,40800,Super Meat Boy,1.053827487315243
8112,33865373,72850,The Elder Scrolls V Skyrim,3.5865285734236334
16825,8259307,55230,Saints Row The Third,1.0018570476978677
12058,60859695,440,Team Fortress 2,1.000506698496516
15094,12610800,8930,Sid Meiers Civilization V,1.7637768692653766
50399,45974860,219640,Chivalry Medieval Warfare,1.3429522752497225
33761,127272741,4000,Garrys Mod,1.063034310501895
23777,45974860,4920,Natural Selection 2,1.055864580415383
16824,46028967,55230,Saints Row The Third,1.0024222361276531
35476,66255019,22490,Fallout New Vegas,1.490504216977127
55999,24721232,33930,Arma 2 Operation Arrowhead,1.113221276286111
51781,48028873,10180,Call of Duty Modern Warfare 2,1.0153854355685534
7011,31669242,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0237224595151029
51352,43955374,10180,Call of Duty Modern Warfare 2,3.166779543215264
43315,33622085,219740,Dont Starve,1.0819676707892465
340,24632218,200510,XCOM Enemy Unknown,1.7219760657995598
6122,87734805,203160,Tomb Raider,1.063813082938169
2971,86055705,304930,Unturned,2.5502596853954973
57040,13565651,630,Alien Swarm,1.6237873754152807
14462,99264709,63380,Sniper Elite V2,1.4739408386607442
8347,47384202,72850,The Elder Scrolls V Skyrim,1.473431110195758
7016,72842694,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0133976584826223
9530,33865373,105600,Terraria,1.0538999325583132
54203,82046939,8870,BioShock Infinite,1.0163725569922235
20033,36546868,620,Portal 2,2.7747309999890306
55911,118852041,33930,Arma 2 Operation Arrowhead,4.236182576064698
56593,81943620,57300,Amnesia The Dark Descent,4.205989900748738
15531,1936551,8930,Sid Meiers Civilization V,1.000180322235834
50387,88035166,219640,Chivalry Medieval Warfare,1.4670568055695696
5724,84455820,200710,Torchlight II,1.365646628651024
12691,57603447,40800,Super Meat Boy,1.1394220163247293
5706,81943620,200710,Torchlight II,1.60412948533786
56669,92914917,57300,Amnesia The Dark Descent,1.0828835103604386
13368,60296891,211820,Starbound,1.0183436741300236
28149,58345543,1250,Killing Floor,1.0546805203705754
6125,30246419,203160,Tomb Raider,1.0547687089784286
37833,127272741,65800,Dungeon Defenders,1.5022797547298374
36317,8585433,212680,FTL Faster Than Light,1.1994990931859415
5645,34177747,200710,Torchlight II,3.004614112218692
7002,43684632,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0288848600313427
44969,30061970,221100,DayZ,1.0121090404323816
33829,82352462,4000,Garrys Mod,1.0276881185231574
52509,11373749,42700,Call of Duty Black Ops,1.0778668442710635
14406,62878249,63380,Sniper Elite V2,2.9196012569075744
7214,44472980,207610,The Walking Dead,1.0146878824969394
5746,24469287,200710,Torchlight II,1.2050523077815982
54174,105384518,8870,BioShock Infinite,1.1010544577268186
44899,113752996,221100,DayZ,1.128552723549622
9150,8259307,113200,The Binding of Isaac,1.0031512797493618
13292,84455820,211820,Starbound,1.9732937685459944
32056,113752996,271590,Grand Theft Auto V,4.120953795623937
8544,42061089,72850,The Elder Scrolls V Skyrim,1.0521094156663984
53478,66650717,49520,Borderlands 2,1.2249701119203782
28045,49228258,1250,Killing Floor,1.9585490325659949
3088,171067153,304930,Unturned,1.8232151288486929
15265,50818751,8930,Sid Meiers Civilization V,1.1591764483131346
8117,17995238,72850,The Elder Scrolls V Skyrim,3.470347429019612
37879,11373749,65800,Dungeon Defenders,1.0447565641213794
8075,26762388,72850,The Elder Scrolls V Skyrim,4.749863519600279
7343,19696244,221910,The Stanley Parable,3.8407517309594463
44844,48028873,221100,DayZ,1.4269470450987911
15120,298950,8930,Sid Meiers Civilization V,1.5968786220976874
36309,12610800,212680,FTL Faster Than Light,1.2844805250885236
19846,57103808,233450,Prison Architect,1.0010660574909571
20363,198735293,620,Portal 2,1.0233407552840252
28163,13565651,1250,Killing Floor,1.0264346293644686
35101,72842694,220240,Far Cry 3,2.0236406619385336
2990,131348564,304930,Unturned,2.410849630973393
8280,147602462,72850,The Elder Scrolls V Skyrim,1.7828713219061272
52467,39037163,42700,Call of Duty Black Ops,1.1536785518898172
20786,47457723,400,Portal,1.0404766076747878
36308,10253354,212680,FTL Faster Than Light,1.3079713274030582
55076,64973908,107100,Bastion,4.2962110753183005
31089,60608576,220,HalfLife 2,2.7513320658169613
48611,561758,730,CounterStrike Global Offensive,1.0000842701154569
46554,51822361,240,CounterStrike Source,1.27746928197095
25432,43955374,42910,Magicka,2.7992014801830765
43329,80128229,219740,Dont Starve,1.0406488176666024
43571,51557405,205100,Dishonored,1.3034269228062767
16885,17530772,206420,Saints Row IV,1.8302770191182212
56643,44314169,57300,Amnesia The Dark Descent,1.342678042834756
9283,166669789,105600,Terraria,3.109629471350636
46684,119619506,240,CounterStrike Source,1.0778929071407384
53409,26729643,49520,Borderlands 2,1.6188310341937266
44945,119239620,221100,DayZ,1.0281166011990903
3224,113752996,304930,Unturned,1.40227628538059
56972,14465359,630,Alien Swarm,2.923986710963456
32665,106147454,12210,Grand Theft Auto IV The Complete Edition,1.204681731856689
11416,48984158,440,Team Fortress 2,1.00933707138633
54309,81943620,7670,BioShock,2.68931325743665
24789,17567828,286690,Metro 2033 Redux,2.0322084203583604
19981,34177747,620,Portal 2,3.8044443956959992
8527,69009454,72850,The Elder Scrolls V Skyrim,1.0664472635503524
48492,22301321,730,CounterStrike Global Offensive,1.0021402130794597
32168,78309377,271590,Grand Theft Auto V,1.6010794234362948
8163,38049880,72850,The Elder Scrolls V Skyrim,2.780878073277631
28502,132300630,8190,Just Cause 2,1.4502675343456253
35758,155919035,22490,Fallout New Vegas,1.006040625905931
57064,21061921,630,Alien Swarm,1.4409302325581383
9146,33013552,113200,The Binding of Isaac,1.0031512797493618
39663,33282871,570,Dota 2,1.0753545487012777
28132,88035166,1250,Killing Floor,1.0923253907062709
24810,48028873,286690,Metro 2033 Redux,1.6171265252280969
28842,124725852,222880,Insurgency,1.9151094039963752
35720,33282871,22490,Fallout New Vegas,1.0142655852867637
50364,36546868,219640,Chivalry Medieval Warfare,1.8308949651901925
8496,132300630,72850,The Elder Scrolls V Skyrim,1.1040100551141006
29270,24632218,219150,Hotline Miami,3.251640293323041
8618,99077905,72850,The Elder Scrolls V Skyrim,1.0170180831239692
22278,54637394,218620,PAYDAY 2,1.2296546309231249
38352,57603447,570,Dota 2,3.244352615901276
46419,49228258,240,CounterStrike Source,2.2280133853063475
35747,78341587,22380,Fallout New Vegas,1.0086294655798986
54407,30440303,7670,BioShock,1.0323172970987864
48181,129117376,730,CounterStrike Global Offensive,1.0378335640434209
36241,43955374,212680,FTL Faster Than Light,3.7511874946022976
54079,116564064,8870,BioShock Infinite,2.190534276652844
55124,83770731,107100,Bastion,1.5313698420003088
35206,42061089,220240,Far Cry 3,1.006934594168639
7020,156675178,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0133976584826223
55089,11373749,107100,Bastion,3.1267065500843696
54111,39622853,8870,BioShock Infinite,1.7118267328074608
42741,46028967,570,Dota 2,1.0003475658067795
55985,36557643,33930,Arma 2 Operation Arrowhead,1.1846550451658513
22263,81160212,218620,PAYDAY 2,1.2854724734625615
7224,47384303,207610,The Walking Dead,1.0004662819840289
7196,24469287,207610,The Walking Dead,1.1086437022789526
9134,134322141,113200,The Binding of Isaac,1.0065224162254252
12606,11373749,40800,Super Meat Boy,5.0
53354,78341587,49520,Borderlands 2,2.1866824893351398
9328,135400225,105600,Terraria,2.2145914435860266
29579,53091150,203140,Hitman Absolution,1.3344331972484764
32703,82046939,12210,Grand Theft Auto IV The Complete Edition,1.0652113607750242
33416,92593907,4000,Garrys Mod,2.3037467848358903
53512,55906572,49520,Borderlands 2,1.129081211757593
46385,48798067,240,CounterStrike Source,2.986500200363256
52355,50818751,42700,Call of Duty Black Ops,1.6139720748792827
28517,30519870,8190,Just Cause 2,1.2751120751988436
12610,82263745,40800,Super Meat Boy,3.824619457313038
24899,148362155,286690,Metro 2033 Redux,1.0426514235462268
10360,2753525,440,Team Fortress 2,1.2050585783767582
1705,102825821,230410,Warframe,1.0800011819195858
20077,63157803,620,Portal 2,2.335556262408001
29285,80779496,219150,Hotline Miami,2.2867618680046324
20819,298950,400,Portal,1.005957595934821
3287,81585721,304930,Unturned,1.2864491439079608
28080,62990992,1250,Killing Floor,1.3779662468945446
22281,40212239,218620,PAYDAY 2,1.2198248172205275
3567,71390526,304930,Unturned,1.0570313858999558
23778,43684632,4920,Natural Selection 2,1.05266317179559
55946,12610800,33930,Arma 2 Operation Arrowhead,1.801696448061871
46570,33282871,240,CounterStrike Source,1.2382084922795098
12666,88525821,40800,Super Meat Boy,1.3679682329583058
55975,124725852,33930,Arma 2 Operation Arrowhead,1.283614515441628
12667,47457723,40800,Super Meat Boy,1.3679682329583058
32510,81585721,12120,Grand Theft Auto San Andreas,1.0146705244712466
55140,36404933,107100,Bastion,1.2417548703788954
22368,10450544,218620,PAYDAY 2,1.0421947812254633
29339,73495968,219150,Hotline Miami,1.0393670397529928
54379,11794760,7670,BioShock,1.1215571061329404
9065,71510748,113200,The Binding of Isaac,1.1751525256041484
22163,88035166,218620,PAYDAY 2,2.004558015274959
53613,9823354,49520,Borderlands 2,1.0102700294248677
9121,53091150,113200,The Binding of Isaac,1.0147304006888835
27405,17567828,500,Left 4 Dead,1.0174135959999575
24797,298950,286690,Metro 2033 Redux,1.846432889963724
15218,33282871,8930,Sid Meiers Civilization V,1.2458112647300696
15239,155919035,8930,Sid Meiers Civilization V,1.203736076368468
43575,36404933,205100,Dishonored,1.253747097318978
5690,49893565,200710,Torchlight II,1.7898547570336194
9436,11940338,105600,Terraria,1.2768180877276163
406,96400571,200510,XCOM Enemy Unknown,1.051922402255686
9027,65958466,113200,The Binding of Isaac,1.6171378318462466
22176,134322141,218620,PAYDAY 2,1.8571108097360025
9066,44472980,113200,The Binding of Isaac,1.1689965372565547
14459,60608576,63380,Sniper Elite V2,1.5001625311518052
9659,154230723,105600,Terraria,1.0021501211947208
26551,49462664,550,Left 4 Dead 2,2.076260466057676
15066,65145468,8930,Sid Meiers Civilization V,1.9981957758514457
9438,24469287,105600,Terraria,1.2688052137100283
19765,101690993,233450,Prison Architect,2.845040928992956
47833,39037163,730,CounterStrike Global Offensive,1.2462496700453185
10031,33865373,440,Team Fortress 2,1.65625055780019
28453,975449,8190,Just Cause 2,3.403470715835141
57089,36557643,630,Alien Swarm,1.2681727574750865
33527,154230723,4000,Garrys Mod,1.5118762481071024
51426,93275329,10180,Call of Duty Modern Warfare 2,1.9443956299992289
50422,171067153,219640,Chivalry Medieval Warfare,1.192412470991827
35478,127272741,22490,Fallout New Vegas,1.490504216977127
28820,60611062,222880,Insurgency,3.092443140132062
32302,36557643,271590,Grand Theft Auto V,1.0042689062452368
43600,47457723,205100,Dishonored,1.0613609175990422
35874,101690993,377160,Fallout 4,2.4638569888876507
35635,49228258,22380,Fallout New Vegas,1.0612152714573733
54292,9823354,7670,BioShock,4.01946382666177
32125,64973908,271590,Grand Theft Auto V,2.140704021048321
35045,96400571,220240,Far Cry 3,4.509062253743105
29348,101690993,219150,Hotline Miami,1.0030876109610216
16789,975449,55230,Saints Row The Third,1.068064835187018
56083,10599862,33930,Arma 2 Operation Arrowhead,1.0056548268729006
44986,81439192,221100,DayZ,1.0034850409049296
15352,73495968,8930,Sid Meiers Civilization V,1.054837995497953
46998,11373749,240,CounterStrike Source,1.0006661427731325
51793,156675178,10180,Call of Duty Modern Warfare 2,1.011823407107867
9115,92914917,113200,The Binding of Isaac,1.0211062457631763
54121,13190476,8870,BioShock Infinite,1.583014827464695
33885,92914917,4000,Garrys Mod,1.0115514637417855
51596,61189155,10180,Call of Duty Modern Warfare 2,1.1941581943437989
35340,150033540,22490,Fallout New Vegas,2.752293887237155
5979,187463594,203160,Tomb Raider,3.6081713406400153
53306,127272741,49520,Borderlands 2,3.206274070381464
28076,65398650,1250,Killing Floor,1.43328315649056
48608,11161178,730,CounterStrike Global Offensive,1.0000842701154569
54149,14465359,8870,BioShock Infinite,1.2763817733322504
28524,127272741,8190,Just Cause 2,1.2254808387563276
28107,60611062,1250,Killing Floor,1.1840143921871005
14440,44314169,63380,Sniper Elite V2,1.819590421497454
52392,134322141,42700,Call of Duty Black Ops,1.3917128517399662
8717,8585433,72850,The Elder Scrolls V Skyrim,1.0011285201010582
33421,63157803,4000,Garrys Mod,2.238991016645452
1613,55426012,230410,Warframe,1.2536103949827535
36236,12144171,212680,FTL Faster Than Light,4.720183090076864
50362,55906572,219640,Chivalry Medieval Warfare,1.893350822318636
26560,86469479,550,Left 4 Dead 2,2.0143496236237475
19762,8585433,233450,Prison Architect,3.1085094231867503
50374,11403772,219640,Chivalry Medieval Warfare,1.6612854404197357
35485,48798067,22380,Fallout New Vegas,1.430637299516618
50842,57603447,204360,Castle Crashers,1.0095731950538478
46916,12144171,240,CounterStrike Source,1.0046588360195918
15353,60611062,8930,Sid Meiers Civilization V,1.0540606063034623
46832,24632218,240,CounterStrike Source,1.015412878413331
28073,21061921,1250,Killing Floor,1.4567806048145306
35840,124725852,377160,Fallout 4,3.7363883004422647
8352,127272741,72850,The Elder Scrolls V Skyrim,1.458308940841567
22221,48798067,218620,PAYDAY 2,1.499403481222405
56125,34901647,33930,Arma 2 Operation Arrowhead,1.000415796093594
9061,73835640,113200,The Binding of Isaac,1.2098898884227125
19842,36546868,233450,Prison Architect,1.0035027603274318
40278,30061970,570,Dota 2,1.0268823611982874
11727,187463594,440,Team Fortress 2,1.0034455497764956
10849,82352462,440,Team Fortress 2,1.0471736300283312
15041,26729643,8930,Sid Meiers Civilization V,2.3455765452864266
14451,92593907,63380,Sniper Elite V2,1.6210857080940515
35217,82046939,220240,Far Cry 3,1.000551615445235
35881,51085779,377160,Fallout 4,2.3003307689448844
5733,17995238,200710,Torchlight II,1.290543971909052
55153,65117175,107100,Bastion,1.0926522472771918
22266,49893565,218620,PAYDAY 2,1.2733789474757562
43578,10599862,205100,Dishonored,1.2202519175286746
26640,39622853,550,Left 4 Dead 2,1.6303833412210098
