,User_ID,Game_id,Game_name,Rating
23418,42061089,224260,No More Room in Hell,1.045413260672119
8939,91690667,250900,The Binding of Isaac Rebirth,1.646425655110979
29402,50818751,55100,Homefront,3.805970149253731
21043,141721383,218230,PlanetSide 2,1.3354648460663183
37374,127335438,23530,Earth Defense Force Insect Armageddon,1.4129301355578732
7774,62705916,39680,The Guild II Renaissance,1.82217090069284
26783,38049880,550,Left 4 Dead 2,1.2714909500040164
22763,218680215,201790,Orcs Must Die 2,1.6994753934549087
8914,136135322,250900,The Binding of Isaac Rebirth,4.351495805805063
33286,45292137,214420,Gear Up,1.804448563484708
24096,55426012,22100,Mount Blade,1.0098969072164947
51564,63833595,10180,Call of Duty Modern Warfare 2,1.2608178843841378
21056,90033155,218230,PlanetSide 2,1.2393704825552518
31233,106834867,220,HalfLife 2,1.199140905570029
11517,286926470,440,Team Fortress 2,1.007289548825292
28646,114325392,201830,Jurassic Park The Game,1.347826086956522
50469,155673786,219640,Chivalry Medieval Warfare,1.0452023004742204
18250,175263669,301520,Robocraft,1.0449838401160925
33910,111316830,4000,Garrys Mod,1.0072156427412078
28089,62878249,1250,Killing Floor,1.2905361579224357
2914,170485590,304930,Unturned,3.187917795283419
43810,127072755,333930,Dirty Bomb,1.027907645831831
22875,81170946,102600,Orcs Must Die,1.083274523641497
28638,47457723,6880,Just Cause,1.1981981981981988
38823,201713909,570,Dota 2,1.5848501647066642
23674,102268574,109600,Neverwinter,1.0015065913370989
47286,93413084,730,CounterStrike Global Offensive,4.2136606814230255
57750,191979928,346110,ARK Survival Evolved,1.2713435493007488
7388,298950,221910,The Stanley Parable,1.6422683811407857
24519,72135587,48220,Might Magic Heroes VI,1.9097717115593675
47331,111003065,730,CounterStrike Global Offensive,3.5953411018813304
46012,181002117,17300,Crysis,2.644830307813733
35222,123696203,220240,Far Cry 3,1.0003940110323115
49992,138941587,284830,Clockwork Tales Of Glass and Ink,3.333333333333333
49689,40212239,20540,Company of Heroes Tales of Valor,1.0027732840305053
12556,92025878,9350,Supreme Commander,3.559293238192321
1511,82436907,230410,Warframe,4.155518456413022
42957,205791817,570,Dota 2,1.0001666523036237
40972,289856966,570,Dota 2,1.01030962490396
17343,50818751,34270,SEGA Mega Drive and Genesis Classics,1.2497861420017111
31104,10714039,220,HalfLife 2,2.427035654766096
44837,164475918,221100,DayZ,1.497041653130137
56099,101000574,33930,Arma 2 Operation Arrowhead,1.0027026746083707
21979,125912054,24240,PAYDAY The Heist,1.3091149273447789
33582,134213189,4000,Garrys Mod,1.330157887433559
21598,131785763,238960,Path of Exile,1.0146481306943138
14181,15221799,1840,Source Filmmaker,1.0093188373641002
11740,237881427,440,Team Fortress 2,1.0034455497764956
25197,148362155,204100,Max Payne 3,1.1250643865251853
23200,83090686,242680,Nuclear Throne,1.2453987730061358
57382,129211317,108710,Alan Wake,1.023732057416272
58126,98818460,251570,7 Days to Die,1.915225125751442
21429,44472980,213030,Penny Arcades On the RainSlick Precipice of Darkness 3,2.3012048192771086
16987,92593907,9480,Saints Row 2,1.2588829201993388
32245,137610845,271590,Grand Theft Auto V,1.1046143391689571
3721,232593507,304930,Unturned,1.018761959195852
33283,64611580,214420,Gear Up,2.049119555143651
43187,151256632,322330,Dont Starve Together,1.047836999852355
3103,168771588,304930,Unturned,1.764344822444777
44548,178423779,17470,Dead Space,1.0794135613927915
19694,162370266,108600,Project Zomboid,1.0994704121574954
1155,24469287,56400,Warhammer 40000 Dawn of War II Retribution,1.015651022332804
41359,251287156,570,Dota 2,1.0061543188107485
881,166669789,287200,Wildlife Park 3,5.0
2825,51557405,70300,VVVVVV,1.085981308411215
58254,62990992,360650,12 Labours of Hercules III Girl Power,5.0
5402,86355338,10500,Total War EMPIRE Definitive Edition,1.0776023166573956
35564,25096601,22490,Fallout New Vegas,1.1739915997546038
56332,36546868,24420,Aquaria,1.0133333333333328
41491,216924034,570,Dota 2,1.0050529467407392
11813,211404615,440,Team Fortress 2,1.0017550193380154
33588,26762388,4000,Garrys Mod,1.314873917301654
56519,51822361,217690,Anna Extended Edition,5.0
51986,299497567,311210,Call of Duty Black Ops III,2.183416907973727
30937,59837634,320,HalfLife 2 Deathmatch,1.0277949850521164
22502,157341587,12810,Overlord II,1.434349719975109
5725,69954842,200710,Torchlight II,1.3568827173928804
49916,36546868,26500,Cogs,2.059459459459459
127,49228258,17500,Zombie Panic Source,1.0068832711926912
42924,88410966,570,Dota 2,1.0001666523036237
53434,197302530,49520,Borderlands 2,1.4467815721791593
27897,162421622,102500,Kingdoms of Amalur Reckoning,1.0355450236966828
38735,233692859,570,Dota 2,1.746568093255204
9718,274785080,380840,Teeworlds,5.0
25583,23154676,42910,Magicka,1.0070113935144618
25246,28472068,12140,Max Payne,1.286066584463625
57490,54293428,266840,Age of Mythology Extended Edition,1.060618996798293
36342,31187179,212680,FTL Faster Than Light,1.0412816305380446
37946,16084897,57900,Duke Nukem Forever,1.07403979639056
45133,9563573,300,Day of Defeat Source,1.0112389727909434
3971,56038151,230290,Universe Sandbox,1.5031289111389232
48893,33282871,80,CounterStrike Condition Zero,1.0055926005592557
6249,24632218,212630,Tom Clancys Ghost Recon Future Soldier,1.5200579990333494
18126,255029668,301520,Robocraft,1.3350262735527596
7162,42657809,207610,The Walking Dead,1.8735792970799088
9394,72523666,105600,Terraria,1.5353668226951305
50927,101695880,270850,Car Mechanic Simulator 2014,3.0128205128205128
19269,12610800,39120,RIFT,2.658016443987667
2552,118852041,265210,Viscera Cleanup Detail Santas Rampage,1.982698961937716
50181,77980915,313010,Cities XXL,1.1948249619482496
7750,51822361,215530,The Incredible Adventures of Van Helsing,1.0078778926637124
56807,84455820,274310,Always Sometimes Monsters,2.562171628721541
32670,11149819,12210,Grand Theft Auto IV The Complete Edition,1.1771973625248062
51234,234555589,115300,Call of Duty Modern Warfare 3,1.2131677566316357
1372,6717871,15620,Warhammer 40000 Dawn of War II,1.0036003600360033
46280,164511211,280790,Creativerse,3.0784729586426303
46851,154533830,240,CounterStrike Source,1.0128690456984342
23242,197406178,224260,No More Room in Hell,4.0826521344232525
23660,264816680,109600,Neverwinter,1.0118209474141668
31175,62990992,220,HalfLife 2,1.554702720465695
26534,54637394,550,Left 4 Dead 2,2.217583869844358
27200,91293844,550,Left 4 Dead 2,1.001631112579506
32400,118852041,12120,Grand Theft Auto San Andreas,1.269285626961159
46382,37723786,240,CounterStrike Source,3.086255080639705
3118,186193491,304930,Unturned,1.701995477249579
32413,106796307,12120,Grand Theft Auto San Andreas,1.1819145034434926
22719,53990357,34600,Order of War,2.0820143884892084
23393,68240622,224260,No More Room in Hell,1.1120193763245587
36565,96784845,21100,FEAR 3,2.283625730994153
11967,68224834,440,Team Fortress 2,1.000506698496516
54484,122444332,346010,Besiege,1.375838926174498
24578,41883322,241930,Middleearth Shadow of Mordor,3.981286298128629
42906,165382705,570,Dota 2,1.0001666523036237
33175,117531196,224500,Gnomoria,1.02400282386163
27054,95695156,550,Left 4 Dead 2,1.0294909916747712
49818,218734858,228200,Company of Heroes,1.8312028843002288
44103,248882404,274940,Depth,1.3830985915492962
53292,11731710,49520,Borderlands 2,3.808535417925789
32785,82352462,12100,Grand Theft Auto III,2.45863453815261
18005,258602617,301520,Robocraft,4.414726381285315
49573,190060278,359800,Copa Petrobras de Marcas,2.107692307692308
49187,66748534,10,CounterStrike,1.0357810266711671
27850,48984158,25900,Kings Bounty The Legend,1.1305970149253732
51403,59925638,10180,Call of Duty Modern Warfare 2,2.1836280957956604
8179,80189887,72850,The Elder Scrolls V Skyrim,2.591907382355306
22972,47384202,264200,One Finger Death Punch,2.103218645948947
52748,214658749,327640,CaesarIA,1.2222222222222223
40783,147381026,570,Dota 2,1.013071408067313
27941,118852041,219830,King Arthurs Gold,1.9673913043478253
20548,65315657,400,Portal,2.14420886630454
11634,157341587,440,Team Fortress 2,1.0043645165952384
42526,182470295,570,Dota 2,1.000821445095509
49836,32710856,228200,Company of Heroes,1.189446083251393
20386,64973908,620,Portal 2,1.0078972480284285
2816,88603472,70300,VVVVVV,1.3177570093457942
58259,73835640,360640,12 Labours of Hercules II The Cretan Bull,2.131195335276967
41697,291846968,570,Dota 2,1.003559595413842
27302,47457723,500,Left 4 Dead,1.4262866776752627
37047,108007732,227300,Euro Truck Simulator 2,1.0106269631515543
1154,36546868,56437,Warhammer 40000 Dawn of War II Retribution,1.0175773020045336
20858,88035166,254440,Pool Nation,1.4318181818181812
579,49893565,22600,Worms Reloaded,1.6706135629709369
29082,76892907,321800,Icewind Dale Enhanced Edition,1.1869158878504678
50801,108007732,204360,Castle Crashers,1.1519744714798548
56873,191126693,10680,Aliens vs Predator,2.188596491228071
43620,64787956,205100,Dishonored,1.0101329955668137
38583,148619573,570,Dota 2,2.140641709159946
14205,16645459,71250,Sonic Adventure DX,5.0
51843,26808868,10180,Call of Duty Modern Warfare 2,1.0029854695302434
10700,88022225,440,Team Fortress 2,1.0726582612295563
26665,159411437,550,Left 4 Dead 2,1.5459702887485949
57837,159800136,346110,ARK Survival Evolved,1.0015007614157243
870,51085779,326410,Windward,3.229376257545272
41517,44866715,570,Dota 2,1.0047375704987127
8798,155919035,297020,The Culling Of The Cows,4.516339869281046
42158,173616173,570,Dota 2,1.001672634978692
25873,156565178,287700,METAL GEAR SOLID V THE PHANTOM PAIN,1.3705247205910238
19589,82438562,31270,Puzzle Agent,1.0612244897959189
3239,302363079,304930,Unturned,1.3704430804403538
43205,158429732,322330,Dont Starve Together,1.0062995226143014
51263,92788681,115300,Call of Duty Modern Warfare 3,1.0774487471526135
49473,32939936,10,CounterStrike,1.000220465942856
39369,146607430,570,Dota 2,1.1403774695049678
54356,181966419,7670,BioShock,1.275064267352184
55892,135400225,107410,Arma 3,1.0033754993618975
21008,190191843,218230,PlanetSide 2,1.7908713559946796
55014,239413586,208650,Batman Arkham Knight,1.2157048249763482
25769,30519870,40700,Machinarium,1.2013605442176891
1701,124234882,230410,Warframe,1.084137900467598
50845,106806146,204360,Castle Crashers,1.0035899481451915
14331,264047092,34870,Sniper Ghost Warrior 2,1.2072109407376703
42247,143275153,570,Dota 2,1.0013694826220385
22051,148928721,24240,PAYDAY The Heist,1.017701453104356
22187,190305835,218620,PAYDAY 2,1.7618717433643658
10885,246258933,440,Team Fortress 2,1.0428045070831224
53427,69953893,49520,Borderlands 2,1.4852500672757496
52276,75240572,42700,Call of Duty Black Ops,2.5652339382983285
5144,64392327,214950,Total War ROME II Emperor Edition,2.7411989948546123
24216,55367062,237110,Mortal Kombat Komplete Edition,1.002416370912934
40903,191566590,570,Dota 2,1.0113083163370358
11222,128790593,440,Team Fortress 2,1.0161890169646068
27833,43284145,316930,Kings of Kung Fu,5.0
42477,218242005,570,Dota 2,1.000821445095509
32549,103371488,12210,Grand Theft Auto IV The Complete Edition,4.679064507180505
24656,116411567,241930,Middleearth Shadow of Mordor,1.0287373628737333
38673,158495272,570,Dota 2,1.8834593106584323
51031,9946133,21980,Call of Juarez Bound in Blood,1.3214285714285716
49860,92393218,228200,Company of Heroes,1.0058997050147482
50625,95695156,200900,Cave Story,1.0111731843575409
16331,27403206,218680,Scribblenauts Unlimited,2.1886622133959204
44985,196595568,221100,DayZ,1.003741004361224
12222,59945701,222940,THE KING OF FIGHTERS XIII STEAM EDITION,1.1527165932452277
17780,76296787,241600,Rogue Legacy,1.0032298996424052
29302,47384202,219150,Hotline Miami,1.6036279428791982
55490,150751526,63710,BITTRIP RUNNER,1.157608695652173
51844,61086207,10180,Call of Duty Modern Warfare 2,1.0029854695302434
47858,186069406,730,CounterStrike Global Offensive,1.2206588188056182
8600,59115473,72850,The Elder Scrolls V Skyrim,1.022547831619158
6307,91690667,15300,Tom Clancys Ghost Recon,1.1522203897135164
51800,93724705,10180,Call of Duty Modern Warfare 2,1.0103069781401244
8674,160749747,72850,The Elder Scrolls V Skyrim,1.0051121960577958
44982,122094388,221100,DayZ,1.0045876527166593
42198,179014686,570,Dota 2,1.0013694826220385
43005,134549707,570,Dota 2,1.0000273000106268
22632,64973908,305050,Outland,1.518518518518519
20076,110881546,620,Portal 2,2.335556262408001
969,298950,240760,Wasteland 2 Directors Cut,1.5517241379310351
54819,97614578,238460,BattleBlock Theater,1.850247722550744
8008,183771438,312990,The Expendabros,1.0296570898980524
51356,58794630,10180,Call of Duty Modern Warfare 2,3.0552588295458807
26994,117129725,550,Left 4 Dead 2,1.054529165066802
15919,43955374,234650,Shadowrun Returns,1.0378983634797598
19366,33865373,9200,RAGE,2.1359496605398234
57075,4595423,630,Alien Swarm,1.3572093023255825
48094,302573478,730,CounterStrike Global Offensive,1.0648706391764304
9160,100351493,303210,The Beginners Guide,5.0
17666,132180557,2700,RollerCoaster Tycoon 3 Platinum,3.850341858698404
4943,43684632,201270,Total War SHOGUN 2,1.2178726644037687
43320,205058166,219740,Dont Starve,1.06186660710796
9191,50700418,237990,The Banner Saga,1.2945236999539813
45041,92030685,300,Day of Defeat Source,1.3210544800942108
26686,68240622,550,Left 4 Dead 2,1.4885837001848374
32839,28472068,12100,Grand Theft Auto III,1.0032128514056209
10088,105796956,440,Team Fortress 2,1.512509407030325
45921,45617627,108800,Crysis 2 Maximum Edition,3.222874857236091
36642,165101762,16450,FEAR 2 Project Origin,1.0020268558398784
2161,75368808,236390,War Thunder,1.8009122767981318
39349,72996988,570,Dota 2,1.146994666107623
35221,10253354,220240,Far Cry 3,1.0003940110323115
25522,56789999,42910,Magicka,1.1951504528191657
41076,218448119,570,Dota 2,1.0089560333329084
3434,283540468,304930,Unturned,1.1298675480231697
10152,111456195,440,Team Fortress 2,1.4013812140380804
35639,118852041,22380,Fallout New Vegas,1.0556870200702542
55815,99264709,107410,Arma 3,1.2789692255889462
24060,51557405,48700,Mount Blade Warband,1.000910993952549
709,148362155,262410,World of Guns Gun Disassembly,1.0782661047561717
28661,78341587,242110,Joe Danger 2 The Movie,1.612903225806451
43308,120421832,219740,Dont Starve,1.1064239649348115
36540,57603447,224760,FEZ,1.0904522613065324
36701,2259650,21120,FEAR,1.0512091038406863
11094,227083521,440,Team Fortress 2,1.0235384483394916
50528,11149819,62100,Chime,3.869565217391304
35079,71411882,220240,Far Cry 3,2.636721828211189
9101,975449,113200,The Binding of Isaac,1.0419193492240888
46438,58117481,240,CounterStrike Source,1.976502854525868
56146,129966650,33900,Arma 2,2.1173834039975774
5864,9128105,41500,Torchlight,1.4824441944460895
27247,36546868,500,Left 4 Dead,3.368572385362418
34514,192742937,339610,Freestyle 2 Street Basketball,1.059772604223062
56316,59790700,39690,ArcaniA,1.9045226130653263
35997,11373749,22370,Fallout 3 Game of the Year Edition,4.244116473873156
53926,136668535,209870,Blacklight Retribution,1.190294957183637
8048,211180125,298630,The Escapists,1.8690228690228683
1855,264500948,230410,Warframe,1.0077267992878918
17731,34177747,241600,Rogue Legacy,2.909793517130004
6809,40212239,292030,The Witcher 3 Wild Hunt,3.3833992905329207
23053,54637394,15700,Oddworld Abes Oddysee,3.098591549295774
37451,38317154,38740,EDGE,1.8484848484848488
15835,71510748,20820,Shatter,1.0777537796976246
33631,126992940,4000,Garrys Mod,1.2308120815761807
30189,38049880,239070,Hammerwatch,1.0197384653343202
19697,55426012,108600,Project Zomboid,1.0534192954179145
14753,10218563,202170,Sleeping Dogs,1.518642860776235
20837,53621752,400,Portal,1.0014017872787848
36922,200913780,227300,Euro Truck Simulator 2,2.7450912562786254
6320,154208464,15300,Tom Clancys Ghost Recon,1.0852727383788388
47746,55906572,730,CounterStrike Global Offensive,1.3802887242867683
37349,67729331,255320,Edna Harvey The Breakout,2.1881188118811883
46484,127992087,240,CounterStrike Source,1.5735697446279224
55979,165101762,33930,Arma 2 Operation Arrowhead,1.2424507021756537
3914,170904528,304930,Unturned,1.0007703585895218
40842,218478781,570,Dota 2,1.0122487405832752
9784,180236782,440,Team Fortress 2,4.18062246758713
41934,248254297,570,Dota 2,1.0025645711463738
1271,54507379,15620,Warhammer 40000 Dawn of War II,2.720159112685463
19925,174838943,215470,Primal Carnage,1.0054506521315938
54469,166604341,346010,Besiege,1.7238734419942472
1195,81591317,56400,Warhammer 40000 Dawn of War II Retribution,1.0001605233059774
5817,108160472,200710,Torchlight II,1.0076611674574494
48335,69009454,730,CounterStrike Global Offensive,1.0125835110647836
11062,36404933,440,Team Fortress 2,1.027055396540514
34341,62990992,225280,Full Mojo Rampage,1.265682656826567
13353,68719896,211820,Starbound,1.0592701067478516
18060,190060278,301520,Robocraft,1.927203570564828
7867,58217836,242760,The Forest,1.7380840018876822
4313,257422299,304050,Trove,1.0508052465548712
46902,37941785,240,CounterStrike Source,1.0060618992354993
3794,188509200,304930,Unturned,1.0102134638801292
50076,93275329,363970,Clicker Heroes,1.0494071451760028
36767,71777065,233470,Evoland,3.28006589785832
48128,207830797,730,CounterStrike Global Offensive,1.0529365037072589
21522,135865220,238960,Path of Exile,1.2090402136349372
43291,53091150,219740,Dont Starve,1.2050308495491215
37128,147602462,284770,Enigmatis 2 The Mists of Ravenwood,5.0
19241,135244036,362870,RPG Maker 2003,5.0
42582,149350556,570,Dota 2,1.00055455693205
3809,194670621,304930,Unturned,1.0067344250888528
4860,42005897,34330,Total War SHOGUN 2,1.8528376106335047
32528,39622853,12120,Grand Theft Auto San Andreas,1.0068462447532456
3420,188684779,304930,Unturned,1.139757958301244
40632,170264961,570,Dota 2,1.016063407738082
1514,220561138,230410,Warframe,3.846446484897284
57898,209087920,113400,APB Reloaded,1.088381760706706
8101,45411694,72850,The Elder Scrolls V Skyrim,3.811950463610164
40022,147340721,570,Dota 2,1.0396730273654031
32791,71510748,12100,Grand Theft Auto III,1.8064257028112445
17370,119239620,302510,Ryse Son of Rome,2.7400101163378854
37402,38049880,91700,EYE Divine Cybermancy,1.9537366548042705
10140,86256882,440,Team Fortress 2,1.4213036776522348
50057,156071982,363970,Clicker Heroes,1.1147680368543935
35299,77127388,22380,Fallout New Vegas,3.513035212264628
33309,210019205,214420,Gear Up,1.087117701575532
7408,156407373,221910,The Stanley Parable,1.2690405539070235
17803,120523185,215510,Rocketbirds Hardboiled Chicken,1.2025316455696209
1398,81943620,4570,Warhammer 40000 Dawn of War Game of the Year Edition,1.325349301397205
52345,93189271,42700,Call of Duty Black Ops,1.668585428510262
38975,239611310,570,Dota 2,1.383575743166385
32323,101022115,12120,Grand Theft Auto San Andreas,3.842658625045845
55173,115671217,107100,Bastion,1.0073630924988537
51553,56957512,10180,Call of Duty Modern Warfare 2,1.283090434847853
51395,56899274,10180,Call of Duty Modern Warfare 2,2.289936084888429
17210,51132884,17390,SPORE,1.2782139927340923
34118,86433707,239820,Game Dev Tycoon,1.073894469460801
8303,101695880,72850,The Elder Scrolls V Skyrim,1.6744769661994132
20559,55426012,400,Portal,2.0325915542316477
52628,46178364,42700,Call of Duty Black Ops,1.0025498917723126
55519,136135322,218060,BITTRIP Presents Runner2 Future Legend of Rhythm Alien,1.2532467532467528
14341,103804924,34870,Sniper Ghost Warrior 2,1.0132615002072107
7161,298950,207610,The Walking Dead,1.9374599288919967
41725,207621814,570,Dota 2,1.003559595413842
51548,55319994,10180,Call of Duty Modern Warfare 2,1.2964381689910014
24152,167013261,307780,Mortal Kombat X,1.000923751972593
33313,107377573,214420,Gear Up,1.0500463392029649
11483,99609673,440,Team Fortress 2,1.007289548825292
20623,81245611,400,Portal,1.5726301033818078
35421,17497581,22380,Fallout New Vegas,1.8332558029785155
46598,53784377,240,CounterStrike Source,1.1835431509594017
2375,64611580,236390,War Thunder,1.0054235968181628
38188,100311267,317360,Double Action Boogaloo,1.0662678324896435
15121,36546868,8930,Sid Meiers Civilization V,1.5914689550226244
18466,24469287,248820,Risk of Rain,1.2162945081472554
14651,43684632,238090,Sniper Elite 3,1.05933869526363
43565,71777065,205100,Dishonored,1.3881500246288083
51545,26808868,10180,Call of Duty Modern Warfare 2,1.31025978718657
2152,176929122,236390,War Thunder,1.9625076486621804
40219,83497449,570,Dota 2,1.0291886009009388
20811,99766416,400,Portal,1.0096372875416195
32415,154458931,12120,Grand Theft Auto San Andreas,1.172134153795993
13267,59837634,211820,Starbound,3.194150063586265
54274,87734805,8850,BioShock 2,1.0394524959742344
51064,31727716,10090,Call of Duty World at War,1.6402167602090183
22104,180438232,218620,PAYDAY 2,3.084206018211667
22266,49893565,218620,PAYDAY 2,1.2733789474757562
180,84455820,249360,Zafehouse Diaries,5.0
6166,59925638,33220,Tom Clancys Splinter Cell Conviction,5.0
42877,244532668,570,Dota 2,1.0001666523036237
13011,91627755,339280,Strife,1.4886472657499206
26322,62990992,364270,Lilly and Sasha Curse of the Immortals,5.0
17580,188509200,252490,Rust,1.0045040031946937
14763,109205612,202170,Sleeping Dogs,1.215473828780712
56471,10599862,48240,Anno 2070,2.448859773808788
30239,43360645,280,HalfLife Source,1.173737373737373
47431,158277459,730,CounterStrike Global Offensive,2.672484196255186
18665,55367062,222730,Reus,3.542356838618078
27515,11940338,233150,LUFTRAUSERS,2.3097345132743365
42666,52942891,570,Dota 2,1.0003475658067795
19546,59713285,282440,Quake Live,1.0369449378330369
34460,192526458,339610,Freestyle 2 Street Basketball,2.964266377910125
46298,300669819,280790,Creativerse,1.0084835630965014
57016,239661767,630,Alien Swarm,1.933687707641197
48634,51293702,80,CounterStrike Condition Zero,3.894385889438588
35860,46637811,377160,Fallout 4,2.933994871223101
41492,276820640,570,Dota 2,1.0050529467407392
3039,135244036,304930,Unturned,2.098730150841193
19968,34442062,620,Portal 2,5.0
19889,27279261,235360,Prime World Defenders,1.56
23980,66250126,48700,Mount Blade Warband,1.7223600558226075
22196,247912887,218620,PAYDAY 2,1.66846811938533
19747,43684632,322850,Pro Cycling Manager 2015,5.0
22439,216211930,218620,PAYDAY 2,1.0023860751103828
6431,174674290,206440,To the Moon,2.812749003984064
57908,118852041,113400,APB Reloaded,1.0614038886242572
801,82961224,201810,Wolfenstein The New Order,2.610686381584476
20297,118693973,620,Portal 2,1.1251275076504577
9256,181453879,105600,Terraria,3.873924104728263
37501,69009454,239140,Dying Light,1.7477176172828353
18034,208982674,301520,Robocraft,2.535342875360025
53684,117488479,257750,Bloody Trapland,1.721311475409835
52370,62545742,42700,Call of Duty Black Ops,1.5096929188173434
8404,136866564,72850,The Elder Scrolls V Skyrim,1.2881281096018735
36921,14962163,227300,Euro Truck Simulator 2,2.8065283869985747
30277,49893565,50,HalfLife Opposing Force,1.5507584597432889
1000,80189887,235540,Warhammer End Times Vermintide,3.078880407124682
44878,99077905,221100,DayZ,1.2064246827529843
9562,54194546,105600,Terraria,1.0287261533530565
8369,4834220,72850,The Elder Scrolls V Skyrim,1.394886111162054
15226,70751383,8930,Sid Meiers Civilization V,1.2326277057101
14524,46030552,63380,Sniper Elite V2,1.0721638314010198
46896,35047392,240,CounterStrike Source,1.0065406893536872
18509,197918145,40390,Risen 2 Dark Waters,3.2388840453356584
12401,103731895,233720,Surgeon Simulator,2.8020917135961385
36880,119239620,236850,Europa Universalis IV,1.0241008300030767
45789,82287546,236430,DARK SOULS II,1.269172398204656
33731,68325099,4000,Garrys Mod,1.0896123301418013
16710,207234237,55230,Saints Row The Third,1.8389818534143456
40188,282599048,570,Dota 2,1.0306990656673205
50307,224844255,255710,Cities Skylines,1.0033737348494314
18901,61189155,55110,Red Faction Armageddon,2.699893579283433
42241,225466182,570,Dota 2,1.0013694826220385
19676,101596530,108600,Project Zomboid,2.467188579323049
12611,58345543,40800,Super Meat Boy,3.7187293183322314
4936,158891314,34330,Total War SHOGUN 2,1.2607619833137709
35137,113752996,220240,Far Cry 3,1.3539795114263211
40191,210965509,570,Dota 2,1.0303710580771024
28015,55975168,1250,Killing Floor,4.26619427004932
50936,257702137,270850,Car Mechanic Simulator 2014,1.2115384615384617
17684,65342306,2700,RollerCoaster Tycoon 3 Platinum,1.279564446695364
11151,112784971,440,Team Fortress 2,1.0200537445882465
48606,78332414,730,CounterStrike Global Offensive,1.0000842701154569
10012,158974308,440,Team Fortress 2,1.720324885863283
50087,238640566,363970,Clicker Heroes,1.0283519099664549
45071,21406272,300,Day of Defeat Source,1.103712579798774
40565,128430362,570,Dota 2,1.0176227680458632
35397,74521316,22380,Fallout New Vegas,2.03955396449784
45252,5232588,30,Day of Defeat,1.0103588605253422
9311,71510748,105600,Terraria,2.4872962559846146
2093,182961604,291480,Warface,1.001138465917173
49432,68493240,10,CounterStrike,1.0007180039490282
8226,101690993,72850,The Elder Scrolls V Skyrim,2.147214036533017
2789,33013552,294860,Valkyria Chronicles,1.0069710700592545
58135,58481977,251570,7 Days to Die,1.580542264752792
13623,100993239,99900,Spiral Knights,1.0032193840809942
37615,80779496,98800,Dungeons of Dredmor,1.199540354197648
45374,73495968,50620,Darksiders,1.0164016736401669
7944,46301758,318600,The Flame in the Flood,5.0
57694,58618147,346110,ARK Survival Evolved,4.806960884566434
5487,12760368,10500,Total War EMPIRE Definitive Edition,1.0002853026347691
53428,91690667,49520,Borderlands 2,1.4721919542613109
5390,135400225,10500,Total War EMPIRE Definitive Edition,1.1244490092866024
10985,109205612,440,Team Fortress 2,1.0327926054263925
26507,13556140,550,Left 4 Dead 2,2.4789190605029643
17157,185258131,20510,STALKER Clear Sky,1.015068493150685
19015,174002551,201570,Really Big Sky,1.089171974522294
13714,154230723,207140,SpeedRunners,1.164718673552596
9931,47384202,440,Team Fortress 2,2.065847197007252
35854,71390526,377160,Fallout 4,3.117590218158844
49395,58905429,10,CounterStrike,1.0014598420540306
12392,156071982,233720,Surgeon Simulator,3.7546259050683832
16519,105503045,91600,Sanctum,1.1639344262295062
20465,58761868,400,Portal,3.240581741720693
53859,49893565,294810,BlazBlue Continuum Shift Extend,1.0496150556030797
3891,257449387,304930,Unturned,1.003603290176704
52823,26802825,24740,Burnout Paradise The Ultimate Box,1.0908135379440829
22775,75240572,201790,Orcs Must Die 2,1.398034807227912
52453,75228114,42700,Call of Duty Black Ops,1.1828310458837756
36713,47384202,21120,FEAR,1.0028449502133765
44426,65342306,264730,Deadly 30,1.592592592592593
36246,14465359,212680,FTL Faster Than Light,3.298644097072286
2922,199899325,304930,Unturned,3.082055614920108
35661,185079540,22380,Fallout New Vegas,1.0403427515860053
57614,293600797,346900,AdVenture Capitalist,1.0143052556982042
24964,62990992,294020,Merchants of Kaidan,5.0
50168,65315657,73010,Cities in Motion,3.628659476117103
22898,49893565,44340,Operation Flashpoint Red River,1.238805970149254
56616,31187179,57300,Amnesia The Dark Descent,2.1450461431307675
54760,165101762,24960,Battlefield Bad Company 2,1.0077261701554208
12843,45617627,242640,Styx Master of Shadows,2.8435374149659864
44964,130312302,221100,DayZ,1.0139401636197167
57347,101596530,108710,Alan Wake,1.3525358851674665
18125,93341815,301520,Robocraft,1.3405228327067291
24581,10218563,241930,Middleearth Shadow of Mordor,3.6526134652613456
1170,34177747,56437,Warhammer 40000 Dawn of War II Retribution,1.0067419788510534
41184,183617329,570,Dota 2,1.0076391134178977
18164,123734483,301520,Robocraft,1.188861772530399
29852,203459103,227940,Heroes Generals,1.1155326564630972
32134,226033921,271590,Grand Theft Auto V,2.0124625926200195
10454,79411077,440,Team Fortress 2,1.1494322961560544
10433,221961243,440,Team Fortress 2,1.1630486666632065
41139,191396022,570,Dota 2,1.008283719638671
30633,33622085,420,HalfLife 2 Episode Two,1.2606677379039453
43941,87341384,45700,Devil May Cry 4,1.9485614646904972
6565,154230723,220780,Thomas Was Alone,1.4628099173553712
4658,297099122,335240,Transformice,1.134871027379171
18846,29491264,1200,Red Orchestra Ostfront 4145,1.003916768665852
51281,93413084,115300,Call of Duty Modern Warfare 3,1.0269674480123396
52466,94356420,42700,Call of Duty Black Ops,1.1536785518898172
633,102825821,217200,Worms Armageddon,3.3413461538461537
18340,151603712,301520,Robocraft,1.0073434030297106
